testsuite,classname,name,priority,cve_number,failure_message
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-2554,MEDIUM,2016-2554,php: buffer overflow in handling of long link names in tar phar archives
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-3141,MEDIUM,2016-3141,php: Use after free in WDDX Deserialize when processing XML data
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-3185,MEDIUM,2016-3185,php: Type confusion vulnerability in make_http_soap_request()
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-4070,MEDIUM,2016-4070,php: Integer overflow in php_raw_url_encode
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-4071,MEDIUM,2016-4071,php: Format string vulnerability in php_snmp_error()
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-4072,MEDIUM,2016-4072,php: Invalid memory write in phar on filename containing \0 inside name
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-4073,MEDIUM,2016-4073,php: mb_strcut() Negative size parameter in memcpy
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-4342,MEDIUM,2016-4342,php: use of uninitialized pointer in PharFileInfo::getContent
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-4343,MEDIUM,2016-4343,php: Uninitialized pointer in phar_make_dirstream()
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-4538,MEDIUM,2016-4538,php: bcpowmod accepts negative scale causing heap buffer overflow corrupting _one_ definition
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-4539,MEDIUM,2016-4539,php: xml_parse_into_struct() can crash when XML parser is re-used
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-5385,MEDIUM,2016-5385,PHP: sets environmental variable based on user supplied Proxy request header
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-5399,MEDIUM,2016-5399,php: Improper error handling in bzread()
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-5768,MEDIUM,2016-5768,php: Double free in _php_mb_regex_ereg_replace_exec
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-5769,MEDIUM,2016-5769,php: Integer Overflows in mcrypt_generic() and mdecrypt_generic() resulting in heap overflows
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-5772,MEDIUM,2016-5772,php: Double Free Corruption in wddx_deserialize
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-6288,MEDIUM,2016-6288,php: Buffer over-read in php_url_parse_ex
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-6289,MEDIUM,2016-6289,php: Integer overflow leads to buffer overflow in virtual_file_ex
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-6290,MEDIUM,2016-6290,php: Use after free in unserialize() with Unexpected Session Deserialization
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-6291,MEDIUM,2016-6291,php: Out-of-bounds access in exif_process_IFD_in_MAKERNOTE
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-6292,MEDIUM,2016-6292,php: Null pointer dereference in exif_process_user_comment
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-6294,MEDIUM,2016-6294,php: Out-of-bounds access in locale_accept_from_http
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-6295,MEDIUM,2016-6295,php: Use after free in SNMP with GC and unserialize()
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-6296,MEDIUM,2016-6296,php: Heap buffer overflow vulnerability in simplestring_addn in simplestring.c
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-6297,MEDIUM,2016-6297,php: Stack-based buffer overflow vulnerability in php_stream_zip_opener
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-7127,MEDIUM,2016-7127,php: imagegammacorrect allows arbitrary write access
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-7129,MEDIUM,2016-7129,php: wddx_deserialize allows illegal memory access
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-7130,MEDIUM,2016-7130,php: wddx_deserialize null dereference
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-7131,MEDIUM,2016-7131,php: wddx_deserialize null dereference with invalid xml
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-7132,MEDIUM,2016-7132,php: wddx_deserialize null dereference in php_wddx_pop_element
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-7411,MEDIUM,2016-7411,php: Memory corruption when destructing deserialized object
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-7412,MEDIUM,2016-7412,php: Heap overflow in mysqlnd when not receiving UNSIGNED_FLAG in BIT field
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-7413,MEDIUM,2016-7413,php: Use after free in wddx_deserialize
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-7414,MEDIUM,2016-7414,php: Out of bounds heap read when verifying signature of zip phar in phar_parse_zipfile
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-7417,MEDIUM,2016-7417,php: Missing type check when unserializing SplArray
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-7478,MEDIUM,2016-7478,php: Unserialize Exception object can lead to infinite loop
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-7479,MEDIUM,2016-7479,php: Use-after-free vulnerability when resizing the 'properties' hash table of a serialized object
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-9934,MEDIUM,2016-9934,php: NULL Pointer Dereference in WDDX Packet Deserialization with PDORow
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2016-9935,MEDIUM,2016-9935,php: Invalid read when wddx decodes empty boolean element
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2017-11143,MEDIUM,2017-11143,php: Incorrect WDDX deserialization of boolean parameters leads to DoS
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2017-11144,MEDIUM,2017-11144,php: Incorrect return value check of OpenSSL sealing function leads to crash
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2017-11145,MEDIUM,2017-11145,php: wddx_deserialize() heap out-of-bound read via php_parse_date()
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2017-11147,MEDIUM,2017-11147,php: Out-of-bounds read in phar_parse_pharfile
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2017-11628,MEDIUM,2017-11628,php: Stack based 1-byte buffer over-write in zend_ini_do_op() function Zend/zend_ini_parser.c
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2017-9224,MEDIUM,2017-9224,oniguruma: Out-of-bounds stack read in match_at() during regular expression searching
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2017-9226,MEDIUM,2017-9226,oniguruma: Heap buffer overflow in next_state_val() during regular expression compilation
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2017-9227,MEDIUM,2017-9227,oniguruma: Out-of-bounds stack read in mbc_enc_len() during regular expression searching
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2017-9228,MEDIUM,2017-9228,oniguruma: Out-of-bounds heap write in bitset_set_range()
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2017-9229,MEDIUM,2017-9229,oniguruma: Invalid pointer dereference in left_adjust_char_head()
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2018-10545,MEDIUM,2018-10545,php: Dumpable FPM child processes allow bypassing opcache access controls
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2018-10546,MEDIUM,2018-10546,php: Infinite loop in ext/iconv/iconv.c when using stream filter with convert.incov on invalid sequence leads to denial-of-service
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2018-10547,MEDIUM,2018-10547,php: Reflected XSS vulnerability on PHAR 403 and 404 error pages
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2018-10548,MEDIUM,2018-10548,php: NULL pointer dereference due to mishandling of ldap_get_dn return value allows DoS via malicious LDAP server reply
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2018-14883,MEDIUM,2018-14883,php: exif: integer overflow leading to out-of-bound buffer read in exif_thumbnail_extract()
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2018-17082,MEDIUM,2018-17082,php: Cross-site scripting (XSS) flaw in Apache2 component via body of 'Transfer-Encoding: chunked' request
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2018-5712,MEDIUM,2018-5712,php: Reflected XSS on PHAR 404 page
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2018-7584,MEDIUM,2018-7584,php: Stack-based buffer under-read in php_stream_url_wrap_http_ex() in http_fopen_wrapper.c when parsing HTTP response
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2019-9020,MEDIUM,2019-9020,php: Invalid memory access in function xmlrpc_decode()
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2019-9021,MEDIUM,2019-9021,php: Heap-based buffer over-read in PHAR reading functions
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2019-9022,MEDIUM,2019-9022,php: memcpy with negative length via crafted DNS response
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2019-9023,MEDIUM,2019-9023,php: Heap-based buffer over-read in mbstring regular expression functions
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2019-9024,MEDIUM,2019-9024,php: Out-of-bounds read in base64_decode_xmlrpc in ext/xmlrpc/libxmlrpc/base64.c
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2019-9638,MEDIUM,2019-9638,php: Uninitialized read in exif_process_IFD_in_MAKERNOTE
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2019-9639,MEDIUM,2019-9639,php: Uninitialized read in exif_process_IFD_in_MAKERNOTE
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2019-9640,MEDIUM,2019-9640,php: Invalid read in exif_process_SOFn()
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[MEDIUM] CVE-2019-9641,MEDIUM,2019-9641,php: Uninitialized read in exif_process_IFD_in_TIFF
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2014-9767,LOW,2014-9767,php: ZipArchive::extractTo allows for directory traversal when creating directories
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2014-9912,LOW,2014-9912,php: stack buffer overflow in locale_get_display_name
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2015-4116,LOW,2015-4116,php: Use-after-free vulnerability in the spl_ptr_heap_insert function
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2015-8865,LOW,2015-8865,file: Buffer over-write in finfo_open with malformed magic file
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2015-8873,LOW,2015-8873,php: Stack consumption vulnerability in Zend/zend_exceptions.c
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2015-8994,LOW,2015-8994,php: Zend OPCache code permission/sensitive data protection issues
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-10158,LOW,2016-10158,php: Wrong calculation in exif_convert_any_to_int function
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-10159,LOW,2016-10159,php: Integer overflow in phar_parse_pharfile
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-10161,LOW,2016-10161,php: Out-of-bounds heap read on unserialize in finish_nested_data()
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-10712,LOW,2016-10712,php: Output of stream_get_meta_data can be falsified by its input
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-1903,LOW,2016-1903,php: Out-of-bounds memory read via gdImageRotateInterpolated
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-3142,LOW,2016-3142,php: Out-of-bounds read in phar_parse_zipfile()
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-4537,LOW,2016-4537,php: bcpowmod accepts negative scale causing heap buffer overflow corrupting _one_ definition
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-4540,LOW,2016-4540,php: OOB read in grapheme_stripos and grapheme_strpos when negative offset is used
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-4541,LOW,2016-4541,php: OOB read in grapheme_stripos and grapheme_strpos when negative offset is used
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-4542,LOW,2016-4542,php: Out-of-bounds heap memory read in exif_read_data() caused by malformed input
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-4543,LOW,2016-4543,php: Out-of-bounds heap memory read in exif_read_data() caused by malformed input
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-4544,LOW,2016-4544,php: Out-of-bounds heap memory read in exif_read_data() caused by malformed input
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-5093,LOW,2016-5093,php: improper nul termination leading to out-of-bounds read in get_icu_value_internal
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-5094,LOW,2016-5094,php: Integer overflow in php_html_entities()
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-5095,LOW,2016-5095,php: Integer overflow in php_filter_full_special_chars
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-5096,LOW,2016-5096,php: Integer underflow causing arbitrary null write in fread/gzread
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-5114,LOW,2016-5114,php: out-of-bounds write in fpm_log.c
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-5771,LOW,2016-5771,php: Use After Free Vulnerability in PHP's GC algorithm and unserialize
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-5773,LOW,2016-5773,php: ZipArchive class Use After Free Vulnerability in PHP's GC algorithm and unserialize
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-7124,LOW,2016-7124,php: bypass __wakeup() in deserialization of an unexpected object
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-7125,LOW,2016-7125,php: Session Data Injection Vulnerability
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-7128,LOW,2016-7128,php: Memory Leakage In exif_process_IFD_in_TIFF
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-7416,LOW,2016-7416,php: Stack based buffer overflow in msgfmt_format_message
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-7418,LOW,2016-7418,php: Null pointer dereference in php_wddx_push_element
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2016-9137,LOW,2016-9137,php: Use after free in unserialize()
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2017-11362,LOW,2017-11362,php: Stack-based buffer over-read in msgfmt_parse_message function
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2017-12933,LOW,2017-12933,php: buffer over-read in finish_nested_data function
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2017-16642,LOW,2017-16642,php: Out-of-bound read in timelib_meridian()
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2018-14851,LOW,2018-14851,php: exif: Buffer over-read in exif_process_IFD_in_MAKERNOTE()
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2019-9637,LOW,2019-9637,php: File rename across filesystems may allow unwanted access during processing
hackersploit/bwapp-docker (ubuntu 14.04),php5-readline-5.5.9+dfsg-1ubuntu4.14,[LOW] CVE-2019-9675,LOW,2019-9675,php: buffer overflow in ext/phar/tar.c
hackersploit/bwapp-docker (ubuntu 14.04),procps-1:3.3.9-1ubuntu2.2,[MEDIUM] CVE-2018-1122,MEDIUM,2018-1122,"procps-ng, procps: Local privilege escalation in top"
hackersploit/bwapp-docker (ubuntu 14.04),procps-1:3.3.9-1ubuntu2.2,[MEDIUM] CVE-2018-1123,MEDIUM,2018-1123,"procps-ng, procps: denial of service in ps via mmap buffer overflow"
hackersploit/bwapp-docker (ubuntu 14.04),procps-1:3.3.9-1ubuntu2.2,[MEDIUM] CVE-2018-1124,MEDIUM,2018-1124,"procps-ng, procps: Integer overflows leading to heap overflow in file2strvec"
hackersploit/bwapp-docker (ubuntu 14.04),procps-1:3.3.9-1ubuntu2.2,[MEDIUM] CVE-2018-1125,MEDIUM,2018-1125,"procps-ng, procps: stack buffer overflow in pgrep"
hackersploit/bwapp-docker (ubuntu 14.04),procps-1:3.3.9-1ubuntu2.2,[MEDIUM] CVE-2018-1126,MEDIUM,2018-1126,"procps-ng, procps: incorrect integer size in proc/alloc.* leading to truncation / integer overflow issues"
hackersploit/bwapp-docker (ubuntu 14.04),python2.7-2.7.6-8ubuntu0.2,[MEDIUM] CVE-2016-0772,MEDIUM,2016-0772,python: smtplib StartTLS stripping attack
hackersploit/bwapp-docker (ubuntu 14.04),python2.7-2.7.6-8ubuntu0.2,[MEDIUM] CVE-2016-1000110,MEDIUM,2016-1000110,Python CGIHandler: sets environmental variable based on user supplied Proxy request header
hackersploit/bwapp-docker (ubuntu 14.04),python2.7-2.7.6-8ubuntu0.2,[MEDIUM] CVE-2016-5636,MEDIUM,2016-5636,python: Heap overflow in zipimporter module
hackersploit/bwapp-docker (ubuntu 14.04),python2.7-2.7.6-8ubuntu0.2,[MEDIUM] CVE-2016-5699,MEDIUM,2016-5699,python: http protocol steam injection attack
hackersploit/bwapp-docker (ubuntu 14.04),python2.7-2.7.6-8ubuntu0.2,[MEDIUM] CVE-2017-1000158,MEDIUM,2017-1000158,python: Integer overflow in PyString_DecodeEscape results in heap-base buffer overflow
hackersploit/bwapp-docker (ubuntu 14.04),python2.7-2.7.6-8ubuntu0.2,[MEDIUM] CVE-2018-1000802,MEDIUM,2018-1000802,python: Command injection in the shutil module
hackersploit/bwapp-docker (ubuntu 14.04),python2.7-2.7.6-8ubuntu0.2,[MEDIUM] CVE-2018-14647,MEDIUM,2018-14647,python: Missing salt initialization in _elementtree.c module
hackersploit/bwapp-docker (ubuntu 14.04),python2.7-2.7.6-8ubuntu0.2,[LOW] CVE-2018-1000030,LOW,2018-1000030,python: Heap-Buffer-Overflow and Heap-Use-After-Free in Objects/fileobject.c
hackersploit/bwapp-docker (ubuntu 14.04),python2.7-2.7.6-8ubuntu0.2,[LOW] CVE-2018-1060,LOW,2018-1060,python: DOS via regular expression catastrophic backtracking in apop() method in pop3lib
hackersploit/bwapp-docker (ubuntu 14.04),python2.7-2.7.6-8ubuntu0.2,[LOW] CVE-2018-1061,LOW,2018-1061,python: DOS via regular expression backtracking in difflib.IS_LINE_JUNK method in difflib
hackersploit/bwapp-docker (ubuntu 14.04),python2.7-minimal-2.7.6-8ubuntu0.2,[MEDIUM] CVE-2016-0772,MEDIUM,2016-0772,python: smtplib StartTLS stripping attack
hackersploit/bwapp-docker (ubuntu 14.04),python2.7-minimal-2.7.6-8ubuntu0.2,[MEDIUM] CVE-2016-1000110,MEDIUM,2016-1000110,Python CGIHandler: sets environmental variable based on user supplied Proxy request header
